,Name,Fxс,s,alpha
4505,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9619565455814096,2.5275275275275275,0.0
4506,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.962790536456236,2.5325325325325325,0.0
4507,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9636310726607337,2.5375375375375375,0.0
4508,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9644781768431427,2.5425425425425425,0.0
4509,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9653318701446795,2.5475475475475475,0.0
4510,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9661921722238048,2.5525525525525525,0.0
4511,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9670591012802556,2.5575575575575575,0.0
4512,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9679326740789884,2.5625625625625625,0.0
4513,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.968812905973893,2.5675675675675675,0.0
4514,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9696998109314054,2.5725725725725725,0.0
4515,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9705934015538544,2.5775775775775776,0.0
4516,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9714936891027453,2.5825825825825826,0.0
4517,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9724006835217618,2.5875875875875876,0.0
4518,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9733143934596092,2.5925925925925926,0.0
4519,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9742348262927485,2.5975975975975976,0.0
4520,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9751619881477935,2.6026026026026026,0.0
4521,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9760958839238713,2.6076076076076076,0.0
4522,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9770365173146465,2.6126126126126126,0.0
4523,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9779838908302748,2.6176176176176176,0.0
4524,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9789380058190343,2.6226226226226226,0.0
4525,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9798988624888726,2.6276276276276276,0.0
4526,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9808664599286717,2.6326326326326326,0.0
4527,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9818407961293244,2.6376376376376376,0.0
4528,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.982821868004595,2.6426426426426426,0.0
4529,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9838096714118189,2.6476476476476476,0.0
4530,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9848042011723515,2.6526526526526526,0.0
4531,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9858054510918055,2.6576576576576576,0.0
4532,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9868134139800805,2.6626626626626626,0.0
4533,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9878280816711899,2.6676676676676676,0.0
4534,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9888494450428912,2.6726726726726726,0.0
4535,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9898774940360565,2.6776776776776776,0.0
4536,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9909122176738663,2.6826826826826826,0.0
4537,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9919536040807494,2.6876876876876876,0.0
4538,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9930016405011838,2.6926926926926926,0.0
4539,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.994056313318228,2.6976976976976976,0.0
4540,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9951176080717745,2.7027027027027026,0.0
4541,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9961855094767464,2.7077077077077076,0.0
4542,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9972600014409316,2.7127127127127126,0.0
4543,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.9983410670826875,2.7177177177177176,0.0
4544,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,0.999428688748386,2.7227227227227226,0.0
4545,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0005228480296902,2.7277277277277276,0.0
4546,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.001623525780545,2.7327327327327327,0.0
4547,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.002730702134056,2.7377377377377377,0.0
4548,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0038443565190391,2.7427427427427427,0.0
4549,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0049644676764706,2.7477477477477477,0.0
4550,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0060910136756225,2.7527527527527527,0.0
4551,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0072239719301028,2.7577577577577577,0.0
4552,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0083633192135373,2.7627627627627627,0.0
4553,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0095090316752262,2.7677677677677677,0.0
4554,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0106610848553972,2.7727727727727727,0.0
4555,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0118194537004233,2.7777777777777777,0.0
4556,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0129841125776988,2.7827827827827827,0.0
4557,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0141550352904325,2.7877877877877877,0.0
4558,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0153321950921068,2.7927927927927927,0.0
4559,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0165155647008903,2.7977977977977977,0.0
4560,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0177051163136641,2.8028028028028027,0.0
4561,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.018900821620037,2.8078078078078077,0.0
4562,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0201026518159981,2.8128128128128127,0.0
4563,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0213105776175104,2.8178178178178177,0.0
4564,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0225245692737917,2.8228228228228227,0.0
4565,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0237445965804906,2.8278278278278277,0.0
4566,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0249706288925933,2.8328328328328327,0.0
4567,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0262026351372118,2.8378378378378377,0.0
4568,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0274405838261509,2.8428428428428427,0.0
4569,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0286844430682287,2.8478478478478477,0.0
4570,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.029934180581531,2.8528528528528527,0.0
4571,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0311897637054008,2.8578578578578577,0.0
4572,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0324511594122054,2.8628628628628627,0.0
4573,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0337183343190046,2.8678678678678677,0.0
4574,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.034991254699038,2.8728728728728727,0.0
4575,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0362698864929432,2.8778778778778777,0.0
4576,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.037554195319889,2.8828828828828827,0.0
4577,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0388441464884575,2.8878878878878878,0.0
4578,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0401397050074745,2.8928928928928928,0.0
4579,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0414408355964673,2.8978978978978978,0.0
4580,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0427475026961455,2.9029029029029028,0.0
4581,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0440596704786347,2.9079079079079078,0.0
4582,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0453773028574982,2.9129129129129128,0.0
4583,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.04670036349768,2.9179179179179178,0.0
4584,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0480288158251767,2.9229229229229228,0.0
4585,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.049362623036709,2.9279279279279278,0.0
4586,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0507017481090393,2.932932932932933,0.0
4587,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0520461538082722,2.937937937937938,0.0
4588,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0533958026989108,2.942942942942943,0.0
4589,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0547506571528735,2.947947947947948,0.0
4590,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0561106793581572,2.952952952952953,0.0
4591,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0574758313276054,2.957957957957958,0.0
4592,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.058846074907256,2.962962962962963,0.0
4593,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0602213717847895,2.967967967967968,0.0
4594,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0616016834976247,2.972972972972973,0.0
4595,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0629869714410063,2.977977977977978,0.0
4596,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.064377196875886,2.982982982982983,0.0
4597,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0657723209366654,2.987987987987988,0.0
4598,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0671723046388557,2.992992992992993,0.0
4599,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0685771088864349,2.997997997997998,0.0
4600,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0699866944793661,3.003003003003003,0.0
4601,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0714010221206058,3.008008008008008,0.0
4602,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0728200524232885,3.013013013013013,0.0
4603,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.074243745917658,3.018018018018018,0.0
4604,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0756720630577712,3.023023023023023,0.0
4605,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0771049642283101,3.028028028028028,0.0
4606,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.078542409751048,3.033033033033033,0.0
4607,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.079984359891274,3.038038038038038,0.0
4608,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0814307748640897,3.043043043043043,0.0
4609,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0828816148406177,3.048048048048048,0.0
4610,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0843368399540607,3.053053053053053,0.0
4611,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0857964103055489,3.058058058058058,0.0
4612,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.08726028597005,3.063063063063063,0.0
4613,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0887284270020636,3.068068068068068,0.0
4614,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0902007934411344,3.073073073073073,0.0
4615,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0916773453174153,3.078078078078078,0.0
4616,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0931580426569512,3.083083083083083,0.0
4617,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0946428454870154,3.088088088088088,0.0
4618,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0961317138411795,3.093093093093093,0.0
4619,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0976246077643552,3.098098098098098,0.0
4620,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.0991214873177857,3.103103103103103,0.0
4621,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.10062231258381,3.108108108108108,0.0
4622,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.102127043670631,3.113113113113113,0.0
4623,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1036356407169061,3.118118118118118,0.0
4624,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.105148063896291,3.123123123123123,0.0
4625,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1066642734218664,3.128128128128128,0.0
4626,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1081842295504234,3.133133133133133,0.0
4627,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.109707892586797,3.138138138138138,0.0
4628,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1112352228878766,3.143143143143143,0.0
4629,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.112766180866776,3.148148148148148,0.0
4630,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1143007269966834,3.153153153153153,0.0
4631,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1158388218148039,3.158158158158158,0.0
4632,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1173804259261357,3.163163163163163,0.0
4633,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1189255000070737,3.168168168168168,0.0
4634,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1204740048091257,3.173173173173173,0.0
4635,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.122025901162344,3.178178178178178,0.0
4636,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1235811499788169,3.183183183183183,0.0
4637,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.125139712255991,3.188188188188188,0.0
4638,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.12670154908,3.193193193193193,0.0
4639,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1282666216287398,3.198198198198198,0.0
4640,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1298348911751486,3.203203203203203,0.0
4641,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1314063190900716,3.2082082082082084,0.0
4642,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.13298086684537,3.2132132132132134,0.0
4643,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1345584960167228,3.2182182182182184,0.0
4644,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1361391682864892,3.2232232232232234,0.0
4645,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1377228454463717,3.2282282282282284,0.0
4646,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.139309489400205,3.2332332332332334,0.0
4647,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1408990621664767,3.2382382382382384,0.0
4648,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1424915258808483,3.2432432432432434,0.0
4649,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1440868427986808,3.2482482482482484,0.0
4650,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1456849752973888,3.2532532532532534,0.0
4651,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1472858858787591,3.2582582582582584,0.0
4652,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.148889537171304,3.2632632632632634,0.0
4653,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1504958919323058,3.2682682682682684,0.0
4654,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.152104913050119,3.2732732732732734,0.0
4655,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1537165635462057,3.2782782782782784,0.0
4656,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1553308065770533,3.2832832832832834,0.0
4657,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1569476054362935,3.2882882882882885,0.0
4658,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.158566923556467,3.2932932932932935,0.0
4659,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1601887245109606,3.2982982982982985,0.0
4660,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1618129720157562,3.3033033033033035,0.0
4661,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1634396299311252,3.3083083083083085,0.0
4662,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1650686622634192,3.3133133133133135,0.0
4663,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1667000331665769,3.3183183183183185,0.0
4664,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1683337069437558,3.3233233233233235,0.0
4665,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1699696480488257,3.3283283283283285,0.0
4666,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1716078210878669,3.3333333333333335,0.0
4667,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1732481908205517,3.3383383383383385,0.0
4668,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.174890722161563,3.3433433433433435,0.0
4669,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1765353801818619,3.3483483483483485,0.0
4670,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.178182130110033,3.3533533533533535,0.0
4671,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1798309373334068,3.3583583583583585,0.0
4672,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1814817673993594,3.3633633633633635,0.0
4673,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1831345860163704,3.3683683683683685,0.0
4674,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1847893590551424,3.3733733733733735,0.0
4675,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1864460525496663,3.3783783783783785,0.0
4676,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1881046326981861,3.3833833833833835,0.0
4677,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.189765065864211,3.3883883883883885,0.0
4678,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1914273185774371,3.3933933933933935,0.0
4679,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1930913575346258,3.3983983983983985,0.0
4680,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1947571496003844,3.4034034034034035,0.0
4681,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1964246618081007,3.4084084084084085,0.0
4682,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1980938613606018,3.4134134134134135,0.0
4683,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.1997647156309668,3.4184184184184185,0.0
4684,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.201437192163137,3.4234234234234235,0.0
4685,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2031112586726618,3.4284284284284285,0.0
4686,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2047868830472812,3.4334334334334335,0.0
4687,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2064640333475378,3.4384384384384385,0.0
4688,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2081426778072597,3.4434434434434436,0.0
4689,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.209822784834203,3.4484484484484486,0.0
4690,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2115043230104632,3.4534534534534536,0.0
4691,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2131872610929189,3.4584584584584586,0.0
4692,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.214871568013789,3.4634634634634636,0.0
4693,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2165572128807902,3.4684684684684686,0.0
4694,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2182441649778148,3.4734734734734736,0.0
4695,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.219932393764988,3.4784784784784786,0.0
4696,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2216218688791334,3.4834834834834836,0.0
4697,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.223312560134009,3.4884884884884886,0.0
4698,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2250044375205802,3.4934934934934936,0.0
4699,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2266974712072396,3.4984984984984986,0.0
4700,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2283916315399583,3.5035035035035036,0.0
4701,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2300868890425458,3.5085085085085086,0.0
4702,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2317832144167402,3.5135135135135136,0.0
4703,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.233480578542366,3.5185185185185186,0.0
4704,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2351789524773722,3.5235235235235236,0.0
4705,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2368783074579868,3.5285285285285286,0.0
4706,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2385786148987266,3.5335335335335336,0.0
4707,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2402798463924318,3.5385385385385386,0.0
4708,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.241981973710289,3.5435435435435436,0.0
4709,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2436849688017402,3.5485485485485486,0.0
4710,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.245388803794621,3.5535535535535536,0.0
4711,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2470934509948735,3.5585585585585586,0.0
4712,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2487988828866559,3.5635635635635636,0.0
4713,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2505050721321362,3.5685685685685686,0.0
4714,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2522119915714836,3.5735735735735736,0.0
4715,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2539196142225788,3.5785785785785786,0.0
4716,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2556279132809767,3.5835835835835836,0.0
4717,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2573368621197114,3.5885885885885886,0.0
4718,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2590464342890826,3.5935935935935936,0.0
4719,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.260756603516435,3.5985985985985987,0.0
4720,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2624673437060059,3.6036036036036037,0.0
4721,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2641786289385872,3.6086086086086087,0.0
4722,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2658904334713372,3.6136136136136137,0.0
4723,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2676027317374607,3.6186186186186187,0.0
4724,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2693154983459587,3.6236236236236237,0.0
4725,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.271028708081289,3.6286286286286287,0.0
4726,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.272742335903059,3.6336336336336337,0.0
4727,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2744563569457197,3.6386386386386387,0.0
4728,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2761707465181709,3.6436436436436437,0.0
4729,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2778854801034047,3.6486486486486487,0.0
4730,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2796005333581764,3.6536536536536537,0.0
4731,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2813158821125856,3.6586586586586587,0.0
4732,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2830315023696655,3.6636636636636637,0.0
4733,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.284747370304977,3.6686686686686687,0.0
4734,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2864634622661661,3.6736736736736737,0.0
4735,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2881797547725817,3.6786786786786787,0.0
4736,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2898962245148113,3.6836836836836837,0.0
4737,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2916128483541376,3.6886886886886887,0.0
4738,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2933296033221915,3.6936936936936937,0.0
4739,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2950464666203758,3.6986986986986987,0.0
4740,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2967634156194539,3.7037037037037037,0.0
4741,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.2984804278589512,3.7087087087087087,0.0
4742,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3001974810467534,3.7137137137137137,0.0
4743,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3019145530584817,3.7187187187187187,0.0
4744,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3036316219371054,3.7237237237237237,0.0
4745,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3053486658922127,3.7287287287287287,0.0
4746,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.307065663299609,3.7337337337337337,0.0
4747,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3087825927007137,3.7387387387387387,0.0
4748,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.310499432802034,3.7437437437437437,0.0
4749,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3122161624745305,3.7487487487487487,0.0
4750,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3139327607530367,3.7537537537537538,0.0
4751,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3156492068358188,3.7587587587587588,0.0
4752,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.31736548008374,3.7637637637637638,0.0
4753,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3190815600198842,3.7687687687687688,0.0
4754,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3207974263288056,3.7737737737737738,0.0
4755,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3225130588559808,3.7787787787787788,0.0
4756,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3242284376072566,3.7837837837837838,0.0
4757,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3259435427479724,3.7887887887887888,0.0
4758,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3276583546026615,3.793793793793794,0.0
4759,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3293728536541862,3.798798798798799,0.0
4760,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3310870205431466,3.803803803803804,0.0
4761,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3328008360673416,3.808808808808809,0.0
4762,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3345142811808821,3.813813813813814,0.0
4763,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3362273369938127,3.818818818818819,0.0
4764,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.3379399847712359,3.823823823823824,0.0
4765,HYB_MGGA_X_M06_2X MGGA_C_M06_2X,1.339652205932751,3.828828828828829,0.0
